word	prediction	gold_label
foul	NEUTRAL	NEGATIVE
play	NEGATIVE	NEGATIVE
,	NEGATIVE	NEUTRAL
or	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
imagine	NEGATIVE	NEUTRAL
that	NEUTRAL	NEUTRAL
death	NEUTRAL	NEGATIVE
could	NEUTRAL	NEUTRAL
be	NEGATIVE	NEUTRAL
from	NEUTRAL	NEUTRAL
any	NEUTRAL	NEUTRAL
but	NEUTRAL	NEUTRAL
natural	NEGATIVE	NEUTRAL
causes	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
widower	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
man	NEGATIVE	NEUTRAL
who	NEUTRAL	NEUTRAL
may	NEUTRAL	NEUTRAL
be	NEGATIVE	NEUTRAL
said	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
have	NEGATIVE	NEUTRAL
been	NEUTRAL	NEUTRAL
in	NEGATIVE	NEUTRAL
some	NEUTRAL	NEUTRAL
ways	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
an	NEUTRAL	NEUTRAL
eccentric	NEUTRAL	NEUTRAL
habit	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
mind	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
spite	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
considerable	NEUTRAL	NEUTRAL
wealth	NEUTRAL	NEUTRAL
he	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
simple	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
personal	NEUTRAL	NEUTRAL
tastes	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
indoor	NEUTRAL	NEUTRAL
servants	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
hall	NEUTRAL	NEUTRAL
consisted	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
married	NEUTRAL	NEUTRAL
couple	NEUTRAL	NEUTRAL
named	NEUTRAL	NEUTRAL
barrymore	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
husband	NEGATIVE	NEUTRAL
acting	NEUTRAL	NEUTRAL
as	NEUTRAL	NEUTRAL
butler	NEGATIVE	NEUTRAL
and	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
wife	NEUTRAL	NEUTRAL
as	NEUTRAL	NEUTRAL
housekeeper	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
their	NEUTRAL	NEUTRAL
evidence	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
corroborated	NEUTRAL	NEUTRAL
by	NEGATIVE	NEUTRAL
that	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
several	NEGATIVE	NEUTRAL
friends	NEGATIVE	POSITIVE
,	NEUTRAL	NEUTRAL
tends	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
show	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
sir	NEUTRAL	NEUTRAL
charles	NEUTRAL	NEUTRAL
' s	NEUTRAL	NEUTRAL
health	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
some	NEUTRAL	NEUTRAL
time	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
impaired	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
points	NEUTRAL	NEUTRAL
especially	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
some	NEUTRAL	NEUTRAL
affection	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
heart	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
manifesting	NEUTRAL	NEUTRAL
itself	NEUTRAL	NEUTRAL
in	NEGATIVE	NEUTRAL
changes	NEUTRAL	NEUTRAL
of	NEGATIVE	NEUTRAL
colour	NEUTRAL	NEUTRAL
,	NEGATIVE	NEUTRAL
breathlessness	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEGATIVE	NEUTRAL
acute	NEUTRAL	NEUTRAL
attacks	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
nervous	NEGATIVE	NEGATIVE
depression	NEUTRAL	NEGATIVE
.	NEUTRAL	NEUTRAL
dr	NEGATIVE	NEUTRAL
james	NEUTRAL	NEUTRAL
mortimer	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
friend	NEGATIVE	POSITIVE
and	NEUTRAL	NEUTRAL
medical	NEGATIVE	NEUTRAL
attendant	NEGATIVE	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
deceased	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
given	NEUTRAL	NEUTRAL
evidence	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
same	NEUTRAL	NEUTRAL
effect	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
facts	NEGATIVE	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
case	NEGATIVE	NEUTRAL
are	NEUTRAL	NEUTRAL
simple	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
habit	NEUTRAL	NEUTRAL
every	NEUTRAL	NEUTRAL
night	NEUTRAL	NEUTRAL
before	NEUTRAL	NEUTRAL
going	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
bed	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
walking	NEUTRAL	NEUTRAL
down	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
famous	NEGATIVE	NEUTRAL
yew	NEUTRAL	NEUTRAL
alley	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
hall	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
evidence	NEGATIVE	NEUTRAL
of	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
barrymores	NEUTRAL	NEUTRAL
shows	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
this	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
custom	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
on	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
4th	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
june	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
declared	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
intention	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
starting	NEUTRAL	NEUTRAL
next	NEUTRAL	NEUTRAL
day	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
london	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
ordered	NEGATIVE	NEUTRAL
barrymore	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
prepare	NEGATIVE	NEUTRAL
his	NEUTRAL	NEUTRAL
luggage	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
night	NEUTRAL	NEUTRAL
he	NEGATIVE	NEUTRAL
went	NEUTRAL	NEUTRAL
out	NEUTRAL	NEUTRAL
as	NEUTRAL	NEUTRAL
usual	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
nocturnal	NEUTRAL	NEUTRAL
walk	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
course	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
which	NEGATIVE	NEUTRAL
he	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
habit	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
smoking	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
cigar	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
he	NEGATIVE	NEUTRAL
never	NEUTRAL	NEUTRAL
returned	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
twelve	NEUTRAL	NEUTRAL
o ' clock	NEUTRAL	NEUTRAL
barrymore	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
finding	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
hall	NEUTRAL	NEUTRAL
door	NEUTRAL	NEUTRAL
still	NEUTRAL	NEUTRAL
open	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
became	NEUTRAL	NEUTRAL
alarmed	NEUTRAL	NEGATIVE
and	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
lighting	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
lantern	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
went	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
search	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
master	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
day	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
wet	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
' s	NEGATIVE	NEUTRAL
footmarks	NEUTRAL	NEUTRAL
were	NEUTRAL	NEUTRAL
easily	NEUTRAL	NEUTRAL
traced	NEGATIVE	NEUTRAL
down	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
alley	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
half - way	NEGATIVE	NEUTRAL
down	NEUTRAL	NEUTRAL
this	NEUTRAL	NEUTRAL
walk	NEUTRAL	NEUTRAL
there	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
gate	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
leads	NEUTRAL	NEUTRAL
out	NEUTRAL	NEUTRAL
on	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
moor	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
there	NEUTRAL	NEUTRAL
were	NEUTRAL	NEUTRAL
indications	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
stood	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
some	NEUTRAL	NEUTRAL
little	NEUTRAL	NEUTRAL
time	NEUTRAL	NEUTRAL
here	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
he	NEGATIVE	NEUTRAL
then	NEUTRAL	NEUTRAL
proceeded	NEUTRAL	NEUTRAL
down	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
alley	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
was	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
far	NEUTRAL	NEUTRAL
end	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
body	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
discovered	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
one	NEUTRAL	NEUTRAL
fact	NEGATIVE	NEUTRAL
which	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
not	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
explained	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
statement	NEGATIVE	NEUTRAL
of	NEGATIVE	NEUTRAL
barrymore	NEUTRAL	NEUTRAL
that	NEGATIVE	NEUTRAL
his	NEUTRAL	NEUTRAL
master	NEUTRAL	NEUTRAL
' s	NEGATIVE	NEUTRAL
footprints	NEGATIVE	NEUTRAL
altered	NEUTRAL	NEUTRAL
their	NEGATIVE	NEUTRAL
character	NEUTRAL	NEUTRAL
from	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
time	NEUTRAL	NEUTRAL
he	NEUTRAL	NEUTRAL
passed	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
moor -	NEGATIVE	NEUTRAL
gate	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
that	NEGATIVE	NEUTRAL
he	NEUTRAL	NEUTRAL
appeared	NEUTRAL	NEUTRAL
from	NEUTRAL	NEUTRAL
thence	NEUTRAL	NEUTRAL
onwards	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
have	NEGATIVE	NEUTRAL
been	NEUTRAL	NEUTRAL
walking	NEUTRAL	NEUTRAL
upon	NEGATIVE	NEUTRAL
his	NEGATIVE	NEUTRAL
toes	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
one	NEUTRAL	NEUTRAL
murphy	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
gipsy	NEGATIVE	NEUTRAL
horse - dealer	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
on	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
moor	NEGATIVE	NEUTRAL
at	NEUTRAL	NEUTRAL
no	NEUTRAL	NEUTRAL
great	NEUTRAL	NEUTRAL
distance	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
time	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
but	NEUTRAL	NEUTRAL
he	NEUTRAL	NEUTRAL
appears	NEUTRAL	NEUTRAL
by	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
own	NEUTRAL	NEUTRAL
confession	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
worse	NEUTRAL	NEGATIVE
for	NEGATIVE	NEUTRAL
drink	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
he	NEGATIVE	NEUTRAL
declares	NEGATIVE	NEUTRAL
that	NEUTRAL	NEUTRAL
he	NEUTRAL	NEUTRAL
heard	NEUTRAL	NEUTRAL
cries	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
but	NEUTRAL	NEUTRAL
is	NEGATIVE	NEUTRAL
unable	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
state	NEGATIVE	NEUTRAL
from	NEGATIVE	NEUTRAL
what	NEGATIVE	NEUTRAL
direction	NEGATIVE	NEUTRAL
they	NEUTRAL	NEUTRAL
came	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
no	NEUTRAL	NEUTRAL
signs	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
violence	NEUTRAL	NEGATIVE
were	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
be	NEUTRAL	NEUTRAL
discovered	NEUTRAL	NEUTRAL
upon	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
' s	NEUTRAL	NEUTRAL
person	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
though	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
doctor	NEGATIVE	NEUTRAL
' s	NEUTRAL	NEUTRAL
evidence	NEUTRAL	NEUTRAL
pointed	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
an	NEUTRAL	NEUTRAL
almost	NEUTRAL	NEUTRAL
incredible	NEGATIVE	NEUTRAL
facial	NEGATIVE	NEUTRAL
distortion	NEUTRAL	NEGATIVE
-	NEUTRAL	NEUTRAL
so	NEGATIVE	NEUTRAL
great	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
dr	NEUTRAL	NEUTRAL
mortimer	NEUTRAL	NEUTRAL
refused	NEUTRAL	NEGATIVE
at	NEUTRAL	NEUTRAL
first	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
believe	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
was	NEGATIVE	NEUTRAL
indeed	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
friend	NEGATIVE	POSITIVE
and	NEUTRAL	NEUTRAL
patient	NEGATIVE	NEUTRAL
who	NEUTRAL	NEUTRAL
lay	NEUTRAL	NEUTRAL
before	NEGATIVE	NEUTRAL
him	NEUTRAL	NEUTRAL
-	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
explained	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
is	NEGATIVE	NEUTRAL
a	NEUTRAL	NEUTRAL
symptom	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
is	NEGATIVE	NEUTRAL
not	NEUTRAL	NEUTRAL
unusual	NEGATIVE	NEUTRAL
in	NEGATIVE	NEUTRAL
cases	NEGATIVE	NEUTRAL
of	NEGATIVE	NEUTRAL
dyspnoea	NEUTRAL	NEUTRAL
and	NEGATIVE	NEUTRAL
death	NEUTRAL	NEGATIVE
from	NEGATIVE	NEUTRAL
cardiac	NEGATIVE	NEUTRAL
exhaustion	NEUTRAL	NEGATIVE
.	NEUTRAL	NEUTRAL
this	NEUTRAL	NEUTRAL
explanation	NEUTRAL	NEUTRAL
was	NEUTRAL	NEUTRAL
borne	NEUTRAL	NEUTRAL
out	NEUTRAL	NEUTRAL
by	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
postmortem	NEGATIVE	NEUTRAL
examination	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
showed	NEUTRAL	NEUTRAL
long - standing	NEGATIVE	NEUTRAL
organic	NEUTRAL	NEUTRAL
disease	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
coroner	NEGATIVE	NEUTRAL
' s	NEUTRAL	NEUTRAL
jury	NEUTRAL	NEUTRAL
returned	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
verdict	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
accordance	NEUTRAL	NEUTRAL
with	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
medical	NEGATIVE	NEUTRAL
evidence	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
well	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
this	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
so	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
obviously	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
utmost	NEUTRAL	NEUTRAL
importance	NEUTRAL	POSITIVE
that	NEUTRAL	NEUTRAL
sir	NEUTRAL	NEUTRAL
charles	NEUTRAL	NEUTRAL
' s	NEUTRAL	NEUTRAL
heir	NEUTRAL	NEUTRAL
should	NEUTRAL	NEUTRAL
settle	NEUTRAL	NEUTRAL
at	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
hall	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
continue	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
good	NEUTRAL	POSITIVE
work	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
has	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
so	NEGATIVE	NEUTRAL
sadly	NEGATIVE	NEGATIVE
interrupted	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
had	NEGATIVE	NEUTRAL
the	NEUTRAL	NEUTRAL
prosaic	NEUTRAL	NEGATIVE
finding	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
coroner	NEGATIVE	NEUTRAL
not	NEUTRAL	NEUTRAL
finally	NEUTRAL	NEUTRAL
put	NEUTRAL	NEUTRAL
an	NEUTRAL	NEUTRAL
end	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
romantic	NEUTRAL	NEGATIVE
stories	NEUTRAL	NEUTRAL
which	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
whispered	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
connection	NEUTRAL	NEUTRAL
with	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
affair	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
might	NEUTRAL	NEUTRAL
have	NEUTRAL	NEUTRAL
been	NEUTRAL	NEUTRAL
difficult	NEUTRAL	NEGATIVE
to	NEUTRAL	NEUTRAL
find	NEGATIVE	NEUTRAL
a	NEUTRAL	NEUTRAL
tenant	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
hall	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
it	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
understood	NEUTRAL	NEUTRAL
that	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
next - of - kin	NEUTRAL	NEUTRAL
is	NEUTRAL	NEUTRAL
mr	NEUTRAL	NEUTRAL
henry	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
if	NEUTRAL	NEUTRAL
he	NEGATIVE	NEUTRAL
be	NEGATIVE	NEUTRAL
still	NEGATIVE	NEUTRAL
alive	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
son	NEGATIVE	NEUTRAL
of	NEUTRAL	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEUTRAL	NEUTRAL
baskerville	NEUTRAL	NEUTRAL
' s	NEGATIVE	NEUTRAL
younger	NEGATIVE	NEUTRAL
brother	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
the	NEGATIVE	NEUTRAL
young	NEGATIVE	NEUTRAL
man	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
when	NEUTRAL	NEUTRAL
last	NEGATIVE	NEUTRAL
heard	NEGATIVE	NEUTRAL
of	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
was	NEGATIVE	NEUTRAL
in	NEUTRAL	NEUTRAL
america	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
and	NEUTRAL	NEUTRAL
inquiries	NEUTRAL	NEUTRAL
are	NEUTRAL	NEUTRAL
being	NEUTRAL	NEUTRAL
instituted	NEUTRAL	NEUTRAL
with	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
view	NEUTRAL	NEUTRAL
to	NEGATIVE	NEUTRAL
informing	NEUTRAL	NEUTRAL
him	NEGATIVE	NEUTRAL
of	NEGATIVE	NEUTRAL
his	NEGATIVE	NEUTRAL
good	NEGATIVE	POSITIVE
fortune	NEGATIVE	POSITIVE
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
dr	NEGATIVE	NEUTRAL
mortimer	NEGATIVE	NEUTRAL
refolded	NEUTRAL	NEUTRAL
his	NEUTRAL	NEUTRAL
paper	NEGATIVE	NEUTRAL
and	NEGATIVE	NEUTRAL
replaced	NEUTRAL	NEUTRAL
it	NEGATIVE	NEUTRAL
in	NEGATIVE	NEUTRAL
his	NEUTRAL	NEUTRAL
pocket	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
those	NEUTRAL	NEUTRAL
are	NEUTRAL	NEUTRAL
the	NEUTRAL	NEUTRAL
public	NEUTRAL	NEUTRAL
facts	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
mr	NEUTRAL	NEUTRAL
holmes	NEGATIVE	NEUTRAL
,	NEUTRAL	NEUTRAL
in	NEUTRAL	NEUTRAL
connection	NEUTRAL	NEUTRAL
with	NEGATIVE	NEUTRAL
the	NEGATIVE	NEUTRAL
death	NEGATIVE	NEUTRAL
of	NEGATIVE	NEUTRAL
sir	NEGATIVE	NEUTRAL
charles	NEGATIVE	NEUTRAL
baskerville	NEGATIVE	NEUTRAL
.	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
i	NEUTRAL	NEUTRAL
must	NEUTRAL	NEUTRAL
thank	NEUTRAL	POSITIVE
you	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
said	NEUTRAL	NEUTRAL
sherlock	NEUTRAL	NEUTRAL
holmes	NEUTRAL	NEUTRAL
,	NEUTRAL	NEUTRAL
'	NEUTRAL	NEUTRAL
for	NEUTRAL	NEUTRAL
calling	NEUTRAL	NEUTRAL
my	NEUTRAL	NEUTRAL
attention	NEUTRAL	NEUTRAL
to	NEUTRAL	NEUTRAL
a	NEUTRAL	NEUTRAL
case	NEGATIVE	NEUTRAL
which	NEUTRAL	NEUTRAL
certainly	NEUTRAL	NEUTRAL
presents	NEUTRAL	NEUTRAL
some	NEUTRAL	NEUTRAL
features	NEUTRAL	NEUTRAL
of	NEUTRAL	NEUTRAL
interest	NEUTRAL	NEUTRAL
.	NEUTRAL	NEUTRAL
i	NEUTRAL	NEUTRAL
had	NEUTRAL	NEUTRAL
observed	NEUTRAL	NEUTRAL
some	NEUTRAL	NEUTRAL
newspaper	NEGATIVE	NEUTRAL
